config	partition	job_file	job_id	submitted_at	notes	current_state	elapsed	exit_code	reason	start	end	status_checked_at
finding/configs/region_gena_large_amt_plain.json	rnd/shared	finding/jobs/job_region_gena_large_amt_plain_shared.sh	103418	2026-07-17T21:33:26+03:00	restart failed job 102718; previous reason: torchrun child process failed; previous elapsed: 00:00:57	FAILED	00:01:38	1:0	sequence length 528 exceeds 512 positional limit	2026-07-17T21:43:42	2026-07-17T21:45:20	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_plain.json	rnd/shared	finding/jobs/job_region_gena_large_plain_shared.sh	103419	2026-07-17T21:33:26+03:00	restart failed job 102433; previous reason: torchrun child process failed; previous elapsed: 00:01:01	FAILED	00:01:02	1:0	torchrun child process failed	2026-07-17T21:43:42	2026-07-17T21:44:44	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_rmt_unet.json	rnd/shared	finding/jobs/job_region_gena_large_rmt_unet_shared.sh	103420	2026-07-17T21:33:26+03:00	restart failed job 102434; previous reason: torchrun child process failed; previous elapsed: 00:00:44	RUNNING	3-21:03:41	0:0		2026-07-17T21:43:55	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_unet.json	rnd/shared	finding/jobs/job_region_gena_large_unet_shared.sh	103421	2026-07-17T21:33:27+03:00	restart failed job 102435; previous reason: torchrun child process failed; previous elapsed: 00:01:00	FAILED	00:01:03	1:0	torchrun child process failed	2026-07-17T21:45:51	2026-07-17T21:46:54	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_plain.json	rnd/shared	finding/jobs/job_region_moderngena_base_plain_shared.sh	103422	2026-07-17T21:33:27+03:00	restart failed job 102438; previous reason: torchrun child process failed; previous elapsed: 00:00:39	FAILED	00:00:52	1:0	torchrun child process failed	2026-07-19T01:06:08	2026-07-19T01:07:00	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_rmt_unet.json	rnd/shared	finding/jobs/job_region_moderngena_base_rmt_unet_shared.sh	103423	2026-07-17T21:33:27+03:00	restart failed job 102439; previous reason: torchrun child process failed; previous elapsed: 00:00:40	FAILED	00:00:43	1:0	torchrun child process failed	2026-07-17T21:47:38	2026-07-17T21:48:21	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_unet.json	rnd/shared	finding/jobs/job_region_moderngena_base_unet_shared.sh	103424	2026-07-17T21:33:27+03:00	restart failed job 102440; previous reason: torchrun child process failed; previous elapsed: 00:00:40	FAILED	00:00:43	1:0	torchrun child process failed	2026-07-17T21:49:04	2026-07-17T21:49:47	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_large_amt_plain.json	rnd/shared	finding/jobs/job_region_moderngena_large_amt_plain_shared.sh	103425	2026-07-17T21:33:27+03:00	restart failed job 102722; previous reason: torchrun child process failed; previous elapsed: 00:00:45	FAILED	00:00:53	1:0	torchrun child process failed	2026-07-17T21:50:31	2026-07-17T21:51:24	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_large_plain.json	rnd/shared	finding/jobs/job_region_moderngena_large_plain_shared.sh	103426	2026-07-17T21:33:27+03:00	restart failed job 102724; previous reason: torchrun child process failed; previous elapsed: 00:00:46	FAILED	00:00:48	1:0	torchrun child process failed	2026-07-17T21:52:08	2026-07-17T21:52:56	2026-07-21T18:47:36+03:00
finding/configs/edge_gena_large_rmt_unet.json	rnd/shared	finding/jobs/job_edge_gena_large_rmt_unet_shared.sh	103479	2026-07-18T09:03:29+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	RUNNING	2:44:54	0:0		2026-07-21T16:02:42	Unknown	2026-07-21T18:47:36+03:00
finding/configs/edge_moderngena_base_rmt_unet_resume_102417.json	rnd/shared	finding/jobs/job_edge_moderngena_base_rmt_unet_shared_resume_102417.sh	103480	2026-07-18T09:03:29+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	RUNNING	1-17:17:37	0:0		2026-07-20T01:29:59	Unknown	2026-07-21T18:47:36+03:00
finding/configs/edge_moderngena_base_unet.json	rnd/shared	finding/jobs/job_edge_moderngena_base_unet_shared.sh	103481	2026-07-18T09:03:29+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:01:06	1:0	torchrun child process failed	2026-07-18T13:54:41	2026-07-18T13:55:47	2026-07-21T18:47:36+03:00
finding/configs/edge_moderngena_large_amt_plain.json	rnd/shared	finding/jobs/job_edge_moderngena_large_amt_plain_shared.sh	103482	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:00:48	1:0	torchrun child process failed	2026-07-18T11:01:47	2026-07-18T11:02:35	2026-07-21T18:47:36+03:00
finding/configs/region_caduceus_ph.json	rnd/shared	finding/jobs/job_region_caduceus_ph_shared.sh	103483	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	RUNNING	1-17:17:38	0:0		2026-07-20T01:29:58	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_caduceus_ps.json	rnd/shared	finding/jobs/job_region_caduceus_ps_shared.sh	103484	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	RUNNING	1-17:17:37	0:0		2026-07-20T01:29:59	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_plain.json	rnd/shared	finding/jobs/job_region_gena_large_plain_shared.sh	103485	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:01:23	1:0	torchrun child process failed	2026-07-18T11:00:39	2026-07-18T11:02:02	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_unet.json	rnd/shared	finding/jobs/job_region_gena_large_unet_shared.sh	103486	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:01:08	1:0	torchrun child process failed	2026-07-18T09:05:55	2026-07-18T09:07:03	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_rmt_unet.json	rnd/shared	finding/jobs/job_region_moderngena_base_rmt_unet_shared.sh	103487	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:00:42	1:0	torchrun child process failed	2026-07-20T06:19:44	2026-07-20T06:20:26	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_unet.json	rnd/shared	finding/jobs/job_region_moderngena_base_unet_shared.sh	103488	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	RUNNING	1-17:17:37	0:0		2026-07-20T01:29:59	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_large_amt_plain.json	rnd/shared	finding/jobs/job_region_moderngena_large_amt_plain_shared.sh	103489	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:00:51	1:0	torchrun child process failed	2026-07-18T09:06:56	2026-07-18T09:07:47	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_large_plain.json	rnd/shared	finding/jobs/job_region_moderngena_large_plain_shared.sh	103490	2026-07-18T09:03:30+03:00	manual restart selected by user; rerun original job/config after <1h kill/failure	FAILED	00:00:47	1:0	torchrun child process failed	2026-07-18T09:06:56	2026-07-18T09:07:43	2026-07-21T18:47:36+03:00
finding/configs/edge_caduceus_ph.json	rnd/shared	finding/jobs/job_edge_caduceus_ph_shared.sh	103816	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	RUNNING	2:27:37	0:0	(QOSGrpNodeLimit)	2026-07-21T16:19:59	Unknown	2026-07-21T18:47:36+03:00
finding/configs/edge_moderngena_base_unet.json	rnd/shared	finding/jobs/job_edge_moderngena_base_unet_shared.sh	103817	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	FAILED	00:00:48	1:0	torchrun child process failed	2026-07-21T02:14:32	2026-07-21T02:15:20	2026-07-21T18:47:36+03:00
finding/configs/edge_moderngena_large_amt_plain.json	rnd/shared	finding/jobs/job_edge_moderngena_large_amt_plain_shared.sh	103818	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	FAILED	00:00:51	1:0	torchrun child process failed	2026-07-21T08:24:37	2026-07-21T08:25:28	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_plain.json	rnd/shared	finding/jobs/job_region_gena_large_plain_shared.sh	103819	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	FAILED	00:01:02	1:0	torchrun child process failed	2026-07-21T08:24:37	2026-07-21T08:25:39	2026-07-21T18:47:36+03:00
finding/configs/region_gena_large_unet.json	rnd/shared	finding/jobs/job_region_gena_large_unet_shared.sh	103820	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	RUNNING	2:27:37	0:0	(QOSGrpNodeLimit)	2026-07-21T16:19:59	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_plain.json	rnd/shared	finding/jobs/job_region_moderngena_base_plain_shared.sh	103821	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	RUNNING	7:20:48	0:0	(QOSGrpNodeLimit)	2026-07-21T11:26:48	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_base_rmt_unet.json	rnd/shared	finding/jobs/job_region_moderngena_base_rmt_unet_shared.sh	103822	2026-07-20T14:07:49+03:00	restart after short torchrun child process failure	RUNNING	7:19:44	0:0	(QOSGrpNodeLimit)	2026-07-21T11:27:52	Unknown	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_large_amt_plain.json	rnd/shared	finding/jobs/job_region_moderngena_large_amt_plain_shared.sh	103823	2026-07-20T14:07:50+03:00	restart after short torchrun child process failure	FAILED	00:00:56	1:0	torchrun child process failed	2026-07-21T02:14:32	2026-07-21T02:15:28	2026-07-21T18:47:36+03:00
finding/configs/region_moderngena_large_plain.json	rnd/shared	finding/jobs/job_region_moderngena_large_plain_shared.sh	103824	2026-07-20T14:07:50+03:00	restart after short torchrun child process failure	RUNNING	2:36:28	0:0	(QOSGrpNodeLimit)	2026-07-21T16:11:08	Unknown	2026-07-21T18:47:36+03:00
